Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P526628,SKU-37348,Them Fashion,0.5599669503074266,0.7603733907780684,30%,Finish themselves son leg picture condition its although total loss program sit win.,0.3368421052631579,68x53x65,Oconnor PLC,9,0.10400000000000001,0,True,False,False,False,False,False,False,False,True,False,False,False
P69050,SKU-77219,Former Fashion,0.4645520586310131,0.8089295789095758,45%,Kid party ago series soon range least new result they.,0.8210526315789475,47x38x39,Gregory-Bolton,21,0.0,1,False,True,False,False,False,False,False,False,True,False,False,False
P499958,SKU-70587,Commercial Electronics,0.07069200476430633,0.13301533569267066,48%,Trip fall different walk choice another energy research mean since couple decade maybe consider table professor whatever ready.,0.3052631578947368,68x42x69,Peterson Ltd,7,0.382,0,True,False,False,False,False,False,False,False,True,False,False,False
P809555,SKU-26271,Guy Fashion,0.3599090060412263,0.6153921116069139,44%,Focus stop hotel likely hotel order pressure event discuss forget person.,0.3894736842105263,51x63x76,Green-Mercado,20,0.308,0,True,False,False,False,False,False,False,False,True,False,False,False
P317193,SKU-50963,Open Home,0.587190025001878,0.9510540083089706,41%,Than could son fill box enough watch likely gas buy thing begin by peace change.,0.5473684210526315,77x97x18,Stevenson-Burns,10,0.194,1,False,False,False,False,True,False,False,False,False,True,False,False
P837946,SKU-67063,Attack Home,0.2832508879422274,0.4138739293224598,35%,From sea when successful study if reality help leave community note last card send within sister.,0.7263157894736842,58x26x15,"Lee, Andersen and Martinez",14,0.762,0,False,False,True,False,False,True,False,False,False,False,False,False
P822734,SKU-98460,Garden Sports,0.5376154861416631,0.8707237010822177,41%,Arm despite suddenly top car size serious pull impact level prove clearly receive hand wide right thank design reality member.,0.9263157894736842,25x85x17,"Miller, Schneider and Williams",16,0.148,0,False,False,False,False,True,False,False,False,False,False,False,True
P850322,SKU-6039,Class Fashion,0.5383344242593329,0.8873672872749653,42%,Herself movement reduce threat light serious fear couple future benefit popular yes move theory meeting poor option remain.,0.9684210526315788,61x48x76,"Higgins, Mueller and Kerr",7,0.7000000000000001,0,False,True,False,False,False,False,False,False,True,False,False,False
P417069,SKU-63666,Analysis Books,0.5168145676177396,0.8832487049289633,44%,Condition radio goal avoid expert drive into wide although bed kid he able.,0.5894736842105261,81x65x74,"Bush, Dean and Richardson",8,0.77,1,False,False,False,True,False,False,False,False,False,True,False,False
P206090,SKU-86388,Represent Sports,0.5724356979601474,0.8010257988408472,32%,Final risk under along pretty would also head sister fish response campaign machine might.,0.19999999999999996,42x34x66,Ward Ltd,12,0.212,0,True,False,False,False,False,False,False,False,False,False,False,True
P111152,SKU-5263,After Fashion,0.38463189295333344,0.4648561317125712,22%,Two them ability none note including indeed hour past unit cause television say claim himself.,0.7473684210526315,100x32x36,Turner-Pope,23,0.562,1,False,False,False,False,True,False,False,False,True,False,False,False
P164103,SKU-47568,Left Electronics,0.14941036343931413,0.19651228394111916,29%,Interview couple could else see year between owner seek level person voice offer sort staff more price meeting watch professional fall.,0.831578947368421,14x37x14,"Brown, Chen and Pittman",9,0.998,1,False,False,False,False,True,False,False,False,False,False,False,True
P51031,SKU-4517,Can Home,0.7734271887373516,0.8941888495666,18%,Billion traditional even news indeed sister sign strategy rise several surface result start boy three church provide drop.,0.5052631578947369,20x17x65,Contreras-Lopez,24,0.366,0,False,False,False,False,True,False,False,False,True,False,False,False
P918618,SKU-17785,Attorney Home,0.5988915476484287,0.9067856593322049,37%,Peace hotel practice foot huge mother give meet require.,0.7999999999999998,66x46x73,Norris and Sons,6,0.274,0,False,True,False,False,False,False,False,False,False,True,False,False
P862921,SKU-56902,Father Sports,0.5637762492891097,0.9293070728830075,42%,Five attention tough blood performance relate red still attorney small.,0.19999999999999996,18x74x71,"Sosa, Barrett and Spencer",24,0.20800000000000002,0,False,False,True,False,False,False,False,False,False,False,False,True
P218722,SKU-72642,Summer Electronics,0.005869539557692101,0.01461763348207416,49%,Full challenge value address method dog explain arrive free.,0.3157894736842105,51x14x87,Carrillo-Cervantes,24,0.8180000000000001,1,False,False,False,False,True,True,False,False,False,False,False,False
P424028,SKU-4625,Myself Fashion,0.8413614756473128,0.8647791967995075,8%,Raise today mother practice choice friend level record reflect economy.,0.15789473684210525,14x94x11,"Parrish, Jones and Davis",22,0.556,1,True,False,False,False,False,False,False,True,False,False,False,False
P773621,SKU-70618,High Electronics,0.10766903093579991,0.11295583935990154,15%,Federal woman pretty relate source develop store tell miss quickly nation idea wall become performance kind stage effect.,0.07368421052631577,54x71x22,May-Walker,6,0.5660000000000001,1,False,False,True,False,False,False,False,True,False,False,False,False
P473675,SKU-98832,Leave Fashion,0.3947882351678774,0.45867056470226186,19%,Gas air foot win letter suddenly during worker sister picture.,0.7052631578947368,100x14x33,Jones-Barnes,22,0.532,1,False,True,False,False,False,True,False,False,False,False,False,False
P113934,SKU-77445,However Sports,0.23892352429903535,0.45147458583371797,49%,Report choose newspaper contain theory stuff own race story leave simple Mrs week use fish nor town worker.,0.39999999999999997,78x75x40,"Le, Kaufman and Lopez",8,0.73,1,False,False,False,True,False,False,False,False,False,False,False,True
P555740,SKU-56055,Market Sports,0.007629328383033058,0.006062471149407601,30%,Impact wish these Mrs value behind during floor small work process suggest do service sing region decide pressure maybe own.,0.29473684210526313,76x23x98,Smith-Peterson,21,0.1,1,False,False,False,True,False,False,False,False,True,False,False,False
P598708,SKU-66683,Party Sports,0.6192095972873499,0.656183002513207,11%,Everything near particular brother fire pay girl shoulder view hear issue do right challenge.,0.5157894736842106,81x70x73,Poole and Sons,17,0.888,1,False,False,False,False,True,False,False,False,False,False,True,False
P145557,SKU-35178,Job Books,0.4189048533688153,0.8051238652100323,50%,Choose world condition perform democratic time than various source need least really country tend rise enjoy address.,0.28421052631578947,67x81x13,Brown-Allison,7,0.226,0,True,False,False,False,False,False,False,False,False,False,False,True
P220552,SKU-6162,Yet Sports,0.05848078718358675,0.10083089706108632,44%,Building pay produce science begin million development no ever door event around win talk.,0.631578947368421,16x79x73,Estes Ltd,6,0.42,0,True,False,False,False,False,True,False,False,False,False,False,False
P347523,SKU-54470,Say Books,0.14296138121961954,0.24996666153767247,45%,Course pick improve here TV occur buy first mention task live rock cut south entire agree it dark.,0.1368421052631579,58x50x96,"Ware, Wilson and Ingram",20,0.796,1,False,False,True,False,False,False,False,False,False,False,False,True
P207295,SKU-46004,Cost Books,0.1177073385340101,0.2292557829409653,50%,Today bank must collection woman out what ok soldier wife week against population.,0.2631578947368421,40x65x67,Abbott and Sons,17,0.752,0,False,True,False,False,False,False,False,False,False,False,False,True
P946403,SKU-37739,Cold Sports,0.621661498181194,0.9262296763604656,36%,Street catch technology campaign word police trouble card this know about kid century loss.,0.7999999999999998,48x93x80,Dunn-Stevens,13,0.72,0,False,False,True,False,False,False,False,True,False,False,False,False
P194831,SKU-99093,Subject Books,0.1847188093526338,0.18948043288711086,11%,Hour skin land serve run bill personal impact doctor network.,0.15789473684210525,99x31x58,Mcguire-Ramirez,10,0.556,0,False,False,False,True,False,False,False,False,False,False,False,True
P582335,SKU-96436,Herself Sports,0.7247164486603073,0.7785454172436785,12%,Wife cost kitchen science claim between rate speech ground point throw modern parent take message.,0.8526315789473684,96x31x55,Scott PLC,18,0.882,0,True,False,False,False,False,False,False,False,True,False,False,False
P590188,SKU-71529,Possible Electronics,0.24779758136340713,0.3240601118120736,28%,Together week expect such pretty soldier knowledge material produce many much must power.,0.8526315789473684,51x69x98,"Mcdonald, Vaughn and Barrett",11,0.23800000000000002,0,False,True,False,False,False,False,False,False,False,False,False,True
P56377,SKU-85364,Simple Sports,0.38839827025634976,0.6765707544750473,45%,Day claim region government value risk question and your whom along.,0.8421052631578947,75x53x70,Fisher-Gallagher,6,0.484,0,False,False,False,True,False,False,False,False,True,False,False,False
P285964,SKU-41048,However Sports,0.5886010751880507,0.7994768425911678,30%,Charge college fly resource ability allow sort keep by themselves adult dream medical minute score off.,0.2631578947368421,13x17x37,"Brady, Young and Martinez",11,0.882,1,False,True,False,False,False,False,True,False,False,False,False,False
P99386,SKU-6454,Young Home,0.280519996137049,0.3153869826127096,17%,Weight college feel against though any player practice hundred ago hour section data if hour international.,0.031578947368421054,60x49x11,"Wheeler, Harris and Tyler",22,0.6,0,False,True,False,False,False,False,False,False,False,True,False,False
P308453,SKU-36048,Last Fashion,0.16831199768222938,0.2534236036313279,37%,Might professor memory yes during forget shoulder to finally clearly.,0.3368421052631579,37x43x38,"Sparks, Navarro and Joseph",7,0.28400000000000003,1,False,True,False,False,False,False,False,False,False,False,True,False
P467074,SKU-44516,Society Books,0.9298928031075298,0.9257475509052675,5%,Less away interest discover some officer his performance line central in up collection add three why national test court.,0.8105263157894735,81x31x14,Robles-Bradley,23,0.434,0,False,False,True,False,False,False,True,False,False,False,False,False
P373542,SKU-46814,Try Sports,0.6267423518933827,0.981007334461712,39%,House learn voice dark quite mention after attention trip.,0.19999999999999996,97x98x90,"Martin, Jackson and Williams",22,0.11800000000000001,1,False,True,False,False,False,False,True,False,False,False,False,False
P554573,SKU-3015,Someone Fashion,0.46874228751086455,0.5679386572293172,22%,Avoid scene own whom thousand alone west him maintain sea six deal.,0.9894736842105263,13x80x80,Rogers-Lamb,6,0.426,1,False,False,False,True,False,False,False,True,False,False,False,False
P998065,SKU-15304,Person Fashion,0.1592286974343567,0.16423552341385855,12%,Military close also time rock visit bring perhaps play easy people leg decade necessary significant.,0.11578947368421053,92x49x19,Thompson-Murphy,24,0.044,1,False,False,True,False,False,False,False,False,False,True,False,False
P560416,SKU-5691,Religious Fashion,0.5373311300204952,0.6984253987792993,27%,Culture someone ball member movement fly probably campaign provide prove if discover official teacher college better establish seek to deep letter.,0.5578947368421052,98x59x31,Acevedo PLC,21,0.638,1,False,False,False,False,True,False,False,True,False,False,False,False
P168874,SKU-96709,Pretty Electronics,0.6351228096530857,0.7822177770939118,23%,President section travel hand him particularly give anything cause beyond maybe mind point.,0.7578947368421052,25x49x70,"Wilson, Jackson and Huang",17,0.908,0,False,False,True,False,False,False,False,False,False,False,True,False
